"","id_test","accepted_binomial","EUNIS_name","original_name","contributor_name","contributor_email","Cocontributors","collection_year","doi","collection_site","collection_country","iso_code","latitude","longitude","coordinate_accuracy","storage","substrate","experiment_length","scarification","stratification","other_treatments","water_potential","photoperiod","light_quality","T_day","T_night","seeds_sown","seeds_germinated"
"1852",829,"Fumana thymifolia","Fumana thymifolia","Fumana thymifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,43
"1853",863,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,50
"1854",886,"Salvia rosmarinus","Rosmarinus officinalis","Rosmarinus officinalis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,35
"1855",862,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,42
"1856",856,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","none",0,"0","none",20,20,100,10
"1857",805,"Erica multiflora","Erica multiflora","Erica multiflora","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,83
"1858",821,"Fumana ericoides","Fumana ericoides","Fumana ericoides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,18
"1859",810,"Erica multiflora","Erica multiflora","Erica multiflora","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,87
"1860",851,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,41
"1861",910,"Lotus dorycnium","Dorycnium pentaphyllum","Dorycnium pentaphyllum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,2
"1862",854,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,12
"1863",855,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,0
"1864",928,"Lavandula latifolia","Lavandula latifolia","Lavandula latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,32
"1865",945,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_1 : 1",0,"0","none",20,20,100,99
"1866",943,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,88
"1867",857,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_1 : 1",0,"0","none",20,20,100,100
"1868",942,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,94
"1869",921,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,1
"1870",817,"Fumana ericoides","Fumana ericoides","Fumana ericoides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,9
"1871",806,"Erica multiflora","Erica multiflora","Erica multiflora","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,79
"1872",820,"Fumana ericoides","Fumana ericoides","Fumana ericoides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,17
"1873",906,"Lotus dorycnium","Dorycnium pentaphyllum","Dorycnium pentaphyllum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,9
"1874",852,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,68
"1875",964,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,20
"1876",926,"Lavandula latifolia","Lavandula latifolia","Lavandula latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,20
"1877",927,"Lavandula latifolia","Lavandula latifolia","Lavandula latifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,18
"1878",920,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,4
"1879",861,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,22
"1880",799,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,7
"1881",860,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,19
"1882",796,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,4
"1883",960,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,30
"1884",850,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,31
"1885",963,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,18
"1886",827,"Fumana thymifolia","Fumana thymifolia","Fumana thymifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,19
"1887",907,"Lotus dorycnium","Dorycnium pentaphyllum","Dorycnium pentaphyllum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,17
"1888",797,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,3
"1889",828,"Fumana thymifolia","Fumana thymifolia","Fumana thymifolia","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,27
"1890",819,"Fumana ericoides","Fumana ericoides","Fumana ericoides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,17
"1891",919,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,23
"1892",923,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_1 : 1",0,"0","none",20,20,100,14
"1893",818,"Fumana ericoides","Fumana ericoides","Fumana ericoides","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,11
"1894",961,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,30
"1895",905,"Lotus dorycnium","Dorycnium pentaphyllum","Dorycnium pentaphyllum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,12
"1896",918,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,24
"1897",869,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_smoke 1 : 10",0,"0","none",20,20,100,14
"1898",941,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,97
"1899",962,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,25
"1900",937,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,100
"1901",798,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,3
"1902",959,"Teucrium capitatum","Teucrium polium","Teucrium capitatum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,34
"1903",904,"Lotus dorycnium","Dorycnium pentaphyllum","Dorycnium pentaphyllum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,11
"1904",865,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_10 min","none","none",0,"0","none",20,20,100,48
"1905",917,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,22
"1906",794,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,1
"1907",916,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,17
"1908",870,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","water control (pH 5.53; seeds immersed in distilled water for 24 h before sowing",0,"0","none",20,20,100,18
"1909",867,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","none",0,"0","none",20,20,100,11
"1910",940,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_10 min","none","none",0,"0","none",20,20,100,98
"1911",938,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,95
"1912",864,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,73
"1913",795,"Coris monspeliensis","Coris monspeliensis","Coris monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_10 min","none","none",0,"0","none",20,20,100,1
"1914",858,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_smoke 1 : 10",0,"0","none",20,20,100,96
"1915",915,"Genista scorpius","Genista scorpius","Genista scorpius","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_80 °C_5 min","none","none",0,"0","none",20,20,100,10
"1916",866,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_120°C_5 min","none","none",0,"0","none",20,20,100,51
"1917",868,"Cistus monspeliensis","Cistus monspeliensis","Cistus monspeliensis","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","smoke_1 : 1",0,"0","none",20,20,100,18
"1918",939,"Linum suffruticosum","Linum suffruticosum","Linum suffruticosum","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","heat_100°C_5 min","none","none",0,"0","none",20,20,100,95
"1919",859,"Lavandula stoechas","Lavandula stoechas","Lavandula stoechas","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Carta, Angelino","2007","10.1093/aob/mcq017","SE Iberian Peninsula","Spain","ES","38.27504625",-1.428970456,5e+05,"stored_20°C;40-50%RH_1 year","agar","60","none","none","water control (pH 5.53; seeds immersed in distilled water for 24 h before sowing",0,"0","none",20,20,100,50
"1920",4611,"Rumex crispus","Rumex crispus","Rumex crispus","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2008","10.1093/aob/mcq222","Northern Italy","Italy","IT","45.393801",10.019362,5e+05,"banked_dry_15°C;15%RH_-20°C","agar","nd","none","none","survival test_45°C;60%RH_1 day",0,"12","white",25,15,50,49
"1921",4595,"Campanula barbata","Campanula glomerata","Campanula barbata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2008","10.1093/aob/mcq222","Northern Italy","Italy","IT","45.393801",10.019362,5e+05,"banked_dry_15°C;15%RH_-20°C","agar","nd","none","none","survival test_45°C;60%RH_1 day_GA3 at 250 mg L-1 was included in the agar germination medium",0,"12","white",20,20,50,49
"1922",4590,"Plantago lanceolata","Plantago lanceolata","Plantago lanceolata","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2008","10.1093/aob/mcq222","Northern Italy","Italy","IT","45.212209",9.043638,10000,"banked_dry_15°C;15%RH_-20°C","agar","nd","none","none","survival test_45°C;60%RH_1 day",0,"12","white",25,25,50,46
"1923",4605,"Campanula scheuchzeri","Campanula rotundifolia","Campanula scheuchzeri","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2008","10.1093/aob/mcq222","Northern Italy","Italy","IT","45.393801",10.019362,5e+05,"banked_dry_15°C;15%RH_-20°C","agar","nd","none","none","survival test_45°C;60%RH_1 day_GA3 at 250 mg L-1 was included in the agar germination medium",0,"12","white",20,20,50,50
"1924",4599,"Plantago alpina","Plantago alpina","Plantago alpina","Cruz-Tejada, Diana M.","diana.cruztejada@phd.unipi.it","Mo, Alessio; Carta, Angelino","2008","10.1093/aob/mcq222","Northern Italy","Italy","IT","45.393801",10.019362,5e+05,"banked_dry_15°C;15%RH_-20°C","agar","nd","none","none","survival test_45°C;60%RH_1 day_GA3 at 250 mg L-1 was included in the agar germination medium",0,"12","white",15,15,50,37
